1.092113933815959764e-05 3.510760166240800192e-14
1.092179028549409168e-05 3.510260838973345549e-14
1.092244128378489859e-05 3.509761648524544855e-14
1.092309233303647886e-05 3.509262595690046372e-14
1.092374343325329294e-05 3.508763680480405062e-14
1.092439458443980302e-05 3.508264902561187445e-14
1.092504578660046957e-05 3.507766261598742592e-14
1.092569703973975814e-05 3.507267757260200231e-14
1.092634834386212583e-05 3.506769390243177198e-14
1.092699969897204158e-05 3.506271160651113352e-14
1.092765110507396586e-05 3.505773068151330273e-14
1.092830256217236254e-05 3.505275112411925146e-14
1.092895407027169718e-05 3.504777293101765089e-14
1.092960562937643533e-05 3.504279610821580301e-14
1.093025723949104256e-05 3.503782065766593662e-14
1.093090890061998102e-05 3.503284657611899240e-14
1.093156061276771798e-05 3.502787386031335868e-14
1.093221237593872238e-05 3.502290250695477123e-14
1.093286419013745807e-05 3.501793252109265930e-14
1.093351605536839572e-05 3.501296390558599996e-14
1.093416797163600086e-05 3.500799665714250431e-14
1.093481993894474075e-05 3.500303077247751331e-14
1.093547195729908604e-05 3.499806624831391575e-14
1.093612402670350735e-05 3.499310308875465292e-14
1.093677614716246857e-05 3.498814129755491730e-14
1.093742831868044370e-05 3.498318087143959824e-14
1.093808054126190171e-05 3.497822180714112656e-14
1.093873281491131322e-05 3.497326410139948095e-14
1.093938513963314889e-05 3.496830775738207046e-14
1.094003751543188103e-05 3.496335277972970069e-14
1.094068994231198199e-05 3.495839916518430038e-14
1.094134242027792241e-05 3.495344691049529557e-14
1.094199494933417632e-05 3.494849601241959707e-14
1.094264752948521774e-05 3.494354647320001845e-14
1.094330016073551731e-05 3.493859829835241400e-14
1.094395284308955075e-05 3.493365148463568244e-14
1.094460557655179379e-05 3.492870602881609990e-14
1.094525836112671877e-05 3.492376192766738936e-14
1.094591119681880139e-05 3.491881918251853531e-14
1.094656408363251909e-05 3.491387779975007196e-14
1.094721702157234588e-05 3.490893777613353871e-14
1.094787001064276088e-05 3.490399910844916507e-14
1.094852305084823642e-05 3.489906179348737895e-14
1.094917614219325500e-05 3.489412583167405162e-14
1.094982928468229065e-05 3.488919123024412939e-14
1.095048247831982417e-05 3.488425798599004069e-14
1.095113572311033298e-05 3.487932609571149675e-14
1.095178901905829279e-05 3.487439555621553571e-14
1.095244236616818782e-05 3.486946636703539174e-14
1.095309576444449715e-05 3.486453853625019326e-14
1.095374921389169821e-05 3.485961206066896636e-14
1.095440271451427350e-05 3.485468693710796939e-14
1.095505626631670552e-05 3.484976316239067406e-14
1.095570986930347337e-05 3.484484073516810299e-14
1.095636352347905956e-05 3.483991966435355767e-14
1.095701722884794828e-05 3.483499994677250404e-14
1.095767098541461863e-05 3.483008157925764034e-14
1.095832479318355650e-05 3.482516455864875821e-14
1.095897865215924270e-05 3.482024888272499334e-14
1.095963256234616651e-05 3.481533456122383647e-14
1.096028652374880703e-05 3.481042159098712399e-14
1.096094053637165014e-05 3.480550996886382990e-14
1.096159460021918683e-05 3.480059969171000271e-14
1.096224871529589280e-05 3.479569075644305168e-14
1.096290288160626242e-05 3.479078317361483076e-14
1.096355709915477649e-05 3.478587694025070325e-14
1.096421136794592768e-05 3.478097205333328250e-14
1.096486568798419678e-05 3.477606850973461512e-14
1.096552005927407647e-05 3.477116630633382221e-14
1.096617448182005262e-05 3.476626545286005153e-14
1.096682895562661621e-05 3.476136594700122120e-14
1.096748348069825142e-05 3.475646778563846549e-14
1.096813805703945263e-05 3.475157096565986066e-14
1.096879268465470909e-05 3.474667548396048805e-14
1.096944736354850839e-05 3.474178134934885057e-14
1.097010209372534150e-05 3.473688856038692422e-14
1.097075687518970447e-05 3.473199711397179719e-14
1.097141170794608150e-05 3.472710700700747442e-14
1.097206659199897032e-05 3.472221823640486496e-14
1.097272152735285682e-05 3.471733081006227139e-14
1.097337651401224214e-05 3.471244472740564909e-14
1.097403155198161386e-05 3.470755998534792028e-14
1.097468664126546634e-05 3.470267658080889868e-14
1.097534178186829392e-05 3.469779451071523267e-14
1.097599697379459097e-05 3.469291378206534912e-14
1.097665221704885354e-05 3.468803439513917374e-14
1.097730751163557599e-05 3.468315634686538703e-14
1.097796285755925437e-05 3.467827963417949157e-14
1.097861825482438302e-05 3.467340425402376783e-14
1.097927370343546140e-05 3.466853021250697164e-14
1.097992920339698386e-05 3.466365751056074773e-14
1.098058475471344984e-05 3.465878614499096043e-14
1.098124035738935538e-05 3.465391611274888322e-14
1.098189601142919994e-05 3.464904741079256748e-14
1.098255171683748124e-05 3.464418004435141002e-14
1.098320747361870044e-05 3.463931401538398838e-14
1.098386328177735187e-05 3.463444932085041127e-14
1.098451914131794177e-05 3.462958595771743911e-14
1.098517505224496786e-05 3.462472392295855970e-14
1.098583101456292791e-05 3.461986322093354852e-14
1.098648702827632812e-05 3.461500385442569616e-14
1.098714309338966624e-05 3.461014582041050991e-14
1.098779920990744509e-05 3.460528911587016768e-14
1.098845537783416750e-05 3.460043373779343592e-14
1.098911159717433800e-05 3.459557968968037687e-14
1.098976786793245772e-05 3.459072697512942690e-14
1.099042419011302948e-05 3.458587559113144136e-14
1.099108056372056119e-05 3.458102553468382632e-14
1.099173698875955230e-05 3.457617680279057010e-14
1.099239346523451071e-05 3.457132939810182252e-14
1.099304999314994094e-05 3.456648332502168673e-14
1.099370657251034921e-05 3.456163858055623364e-14
1.099436320332024343e-05 3.455679516171803439e-14
1.099501988558412642e-05 3.455195306552622973e-14
1.099567661930650779e-05 3.454711229379063067e-14
1.099633340449189375e-05 3.454227285144867343e-14
1.099699024114479222e-05 3.453743473532858813e-14
1.099764712926971448e-05 3.453259794246005472e-14
1.099830406887116168e-05 3.452776246987923442e-14
1.099896105995365189e-05 3.452292831856726193e-14
1.099961810252169132e-05 3.451809549451375618e-14
1.100027519657978788e-05 3.451326399475691047e-14
1.100093234213245118e-05 3.450843381634136157e-14
1.100158953918419589e-05 3.450360495631815809e-14
1.100224678773953164e-05 3.449877741484716741e-14
1.100290408780296970e-05 3.449395119869593259e-14
1.100356143937902138e-05 3.448912630491754064e-14
1.100421884247219967e-05 3.448430273057148415e-14
1.100487629708701926e-05 3.447948047272357920e-14
1.100553380322799314e-05 3.447465953072179123e-14
1.100619136089963260e-05 3.446983991210255024e-14
1.100684897010645233e-05 3.446502161393374858e-14
1.100750663085296872e-05 3.446020463328960845e-14
1.100816434314369644e-05 3.445538896725062505e-14
1.100882210698314849e-05 3.445057461436213888e-14
1.100947992237584293e-05 3.444576158292051173e-14
1.101013778932629786e-05 3.444094987000831509e-14
1.101079570783902456e-05 3.443613947271441239e-14
1.101145367791854449e-05 3.443133038813393381e-14
1.101211169956937403e-05 3.442652261401870780e-14
1.101276977279602957e-05 3.442171615910746409e-14
1.101342789760303257e-05 3.441691102026749090e-14
1.101408607399489940e-05 3.441210719460765717e-14
1.101474430197614983e-05 3.440730467924302915e-14
1.101540258155130364e-05 3.440250347129484514e-14
1.101606091272488058e-05 3.439770358026147008e-14
1.101671929550140213e-05 3.439290500340845330e-14
1.101737772988538635e-05 3.438810773785906523e-14
1.101803621588135979e-05 3.438331178074271675e-14
1.101869475349383882e-05 3.437851712919494032e-14
1.101935334272734831e-05 3.437372379186774778e-14
1.102001198358640801e-05 3.436893176683118777e-14
1.102067067607554616e-05 3.436414105122281854e-14
1.102132942019928254e-05 3.435935164218631990e-14
1.102198821596214029e-05 3.435456353687140488e-14
1.102264706336864766e-05 3.434977674309311652e-14
1.102330596242332442e-05 3.434499125971692137e-14
1.102396491313069880e-05 3.434020708389457717e-14
1.102462391549529395e-05 3.433542421278391907e-14
1.102528296952163981e-05 3.433064264354880278e-14
1.102594207521425785e-05 3.432586238317651644e-14
1.102660123257767799e-05 3.432108343131900199e-14
1.102726044161642678e-05 3.431630578514212833e-14
1.102791970233503246e-05 3.431152944181779125e-14
1.102857901473802156e-05 3.430675439852384401e-14
1.102923837882992234e-05 3.430198066197223074e-14
1.102989779461526641e-05 3.429720823300947492e-14
1.103055726209858032e-05 3.429243710880818548e-14
1.103121678128439400e-05 3.428766728654696035e-14
1.103187635217723908e-05 3.428289876341032342e-14
1.103253597478164548e-05 3.427813154475038039e-14
1.103319564910214654e-05 3.427336563175816607e-14
1.103385537514326879e-05 3.426860102162029324e-14
1.103451515290954725e-05 3.426383771152931322e-14
1.103517498240551354e-05 3.425907569868367802e-14
1.103583486363569930e-05 3.425431498763510244e-14
1.103649479660464122e-05 3.424955558033475504e-14
1.103715478131686756e-05 3.424479747398318304e-14
1.103781481777691670e-05 3.424004066578679647e-14
1.103847490598932028e-05 3.423528515295787448e-14
1.103913504595861670e-05 3.423053093925662672e-14
1.103979523768933758e-05 3.422577802738576637e-14
1.104045548118601794e-05 3.422102641455968673e-14
1.104111577645319788e-05 3.421627609799856189e-14
1.104177612349540902e-05 3.421152707492837825e-14
1.104243652231719316e-05 3.420677934832666921e-14
1.104309697292308530e-05 3.420203292163919813e-14
1.104375747531762216e-05 3.419728779209405295e-14
1.104441802950534383e-05 3.419254395692513391e-14
1.104507863549078532e-05 3.418780141337204001e-14
1.104573929327849183e-05 3.418306016363646942e-14
1.104640000287299835e-05 3.417832021189732757e-14
1.104706076427884499e-05 3.417358155539635286e-14
1.104772157750057354e-05 3.416884419138101393e-14
1.104838244254272239e-05 3.416410811710449713e-14
1.104904335940983674e-05 3.415937333400494006e-14
1.104970432810645498e-05 3.415463984698900075e-14
1.105036534863712059e-05 3.414990765331198598e-14
1.105102642100637368e-05 3.414517675023485079e-14
1.105168754521875942e-05 3.414044713502426787e-14
1.105234872127881960e-05 3.413571880836152275e-14
1.105300994919109770e-05 3.413099177587127571e-14
1.105367122896014230e-05 3.412626603482230729e-14
1.105433256059049180e-05 3.412154158248900209e-14
1.105499394408669476e-05 3.411681841615140556e-14
1.105565537945329467e-05 3.411209653574238881e-14
1.105631686669483839e-05 3.410737594759648597e-14
1.105697840581587112e-05 3.410265664899583141e-14
1.105763999682094142e-05 3.409793863722816987e-14
1.105830163971459446e-05 3.409322190958679968e-14
1.105896333450138050e-05 3.408850646526457730e-14
1.105962508118584304e-05 3.408379231129777596e-14
1.106028687977253233e-05 3.407907944498185233e-14
1.106094873026600032e-05 3.407436786361776614e-14
1.106161063267079221e-05 3.406965756451206227e-14
1.106227258699145824e-05 3.406494854588293744e-14
1.106293459323254867e-05 3.406024081526270695e-14
1.106359665139861717e-05 3.405553436996139297e-14
1.106425876149421059e-05 3.405082920729451446e-14
1.106492092352388090e-05 3.404612532458308085e-14
1.106558313749218174e-05 3.404142271956590757e-14
1.106624540340366168e-05 3.403672140066027930e-14
1.106690772126287777e-05 3.403202136518933224e-14
1.106757009107437855e-05 3.402732261048162997e-14
1.106823251284272108e-05 3.402262513387123284e-14
1.106889498657245900e-05 3.401792893269760961e-14
1.106955751226814427e-05 3.401323401542353386e-14
1.107022008993433223e-05 3.400854037970147546e-14
1.107088271957557991e-05 3.400384802287301100e-14
1.107154540119644097e-05 3.399915694228511923e-14
1.107220813480147075e-05 3.399446713529018099e-14
1.107287092039522967e-05 3.398977860958010131e-14
1.107353375798226800e-05 3.398509136354100328e-14
1.107419664756714786e-05 3.398040539452736299e-14
1.107485958915442797e-05 3.397572069989901444e-14
1.107552258274866199e-05 3.397103727702114959e-14
1.107618562835441203e-05 3.396635513282319205e-14
1.107684872597623513e-05 3.396167426641678977e-14
1.107751187561869003e-05 3.395699467516924256e-14
1.107817507728633884e-05 3.395231635645316395e-14
1.107883833098373860e-05 3.394763930776352932e-14
1.107950163671545482e-05 3.394296353537306396e-14
1.108016499448604454e-05 3.393828903911001707e-14
1.108082840430007156e-05 3.393361581635345195e-14
1.108149186616209632e-05 3.392894386448773301e-14
1.108215538007667924e-05 3.392427318090249430e-14
1.108281894604838582e-05 3.391960377102593817e-14
1.108348256408178158e-05 3.391493563539593523e-14
1.108414623418142524e-05 3.391026877140418949e-14
1.108480995635188402e-05 3.390560317644769346e-14
1.108547373059772171e-05 3.390093884792866506e-14
1.108613755692350214e-05 3.389627579053742511e-14
1.108680143533379081e-05 3.389161400551352653e-14
1.108746536583315492e-05 3.388695349026132034e-14
1.108812934842615829e-05 3.388229424219028829e-14
1.108879338311737151e-05 3.387763625871519435e-14
1.108945746991135670e-05 3.387297954379644845e-14
1.109012160881268444e-05 3.386832409936758651e-14
1.109078579982592194e-05 3.386366992284543618e-14
1.109145004295563810e-05 3.385901701165198108e-14
1.109211433820640011e-05 3.385436536321438609e-14
1.109277868558277856e-05 3.384971498077111454e-14
1.109344308508934066e-05 3.384506586694199874e-14
1.109410753673066039e-05 3.384041801915627354e-14
1.109477204051130494e-05 3.383577143484831083e-14
1.109543659643584660e-05 3.383112611160163403e-14
1.109610120450885597e-05 3.382648205206465113e-14
1.109676586473490362e-05 3.382183925953575368e-14
1.109743057711856693e-05 3.381719773145647010e-14
1.109809534166441140e-05 3.381255746527344068e-14
1.109876015837701271e-05 3.380791845843836701e-14
1.109942502726094653e-05 3.380328071276932104e-14
1.110008994832078344e-05 3.379864423223581297e-14
1.110075492156110082e-05 3.379400901429164594e-14
1.110141994698647263e-05 3.378937505639567808e-14
1.110208502460147118e-05 3.378474235601180994e-14
1.110275015441067381e-05 3.378011091425954242e-14
1.110341533641865790e-05 3.377548073577201340e-14
1.110408057062999912e-05 3.377085181801523756e-14
1.110474585704927145e-05 3.376622415846021520e-14
1.110541119568105564e-05 3.376159775458295113e-14
1.110607658652992905e-05 3.375697260681200509e-14
1.110674202960046906e-05 3.375234872043679043e-14
1.110740752489725303e-05 3.374772609293538825e-14
1.110807307242486002e-05 3.374310472179092204e-14
1.110873867218787248e-05 3.373848460449141889e-14
1.110940432419086776e-05 3.373386574078205147e-14
1.111007002843842495e-05 3.372924813660115010e-14
1.111073578493512817e-05 3.372463178943886231e-14
1.111140159368555310e-05 3.372001669679028967e-14
1.111206745469428726e-05 3.371540285610280450e-14
1.111273336796590973e-05 3.371079026639897028e-14
1.111339933350500294e-05 3.370617893425856853e-14
1.111406535131614935e-05 3.370156885718342192e-14
1.111473142140393309e-05 3.369696003268030085e-14
1.111539754377293832e-05 3.369235245826083509e-14
1.111606371842774747e-05 3.368774613232549242e-14
1.111672994537294639e-05 3.368314106208856358e-14
1.111739622461311921e-05 3.367853724506377988e-14
1.111806255615285178e-05 3.367393467876975725e-14
1.111872893999672823e-05 3.366933336072997102e-14
1.111939537614933949e-05 3.366473328868366573e-14
1.112006186461526630e-05 3.366013447047258579e-14
1.112072840539909790e-05 3.365553690362227648e-14
1.112139499850542181e-05 3.365094058566313618e-14
1.112206164393882896e-05 3.364634551413036581e-14
1.112272834170390347e-05 3.364175168656397524e-14
1.112339509180523628e-05 3.363715911051660080e-14
1.112406189424741661e-05 3.363256778398037060e-14
1.112472874903503368e-05 3.362797770449738972e-14
1.112539565617267502e-05 3.362338886961453423e-14
1.112606261566493494e-05 3.361880127688343863e-14
1.112672962751640436e-05 3.361421493315318893e-14
1.112739669173167249e-05 3.360962983708619891e-14
1.112806380831533027e-05 3.360504598623623613e-14
1.112873097727197200e-05 3.360046337839034380e-14
1.112939819860619198e-05 3.359588201132000881e-14
1.113006547232257774e-05 3.359130189117988606e-14
1.113073279842572868e-05 3.358672301729715294e-14
1.113140017692023571e-05 3.358214538723881096e-14
1.113206760781069314e-05 3.357756899857653168e-14
1.113273509110169527e-05 3.357299384888672613e-14
1.113340262679783981e-05 3.356841994363535473e-14
1.113407021490372105e-05 3.356384728280544751e-14
1.113473785542393499e-05 3.355927586397546024e-14
1.113540554836307596e-05 3.355470568472853135e-14
1.113607329372574502e-05 3.355013674265246305e-14
1.113674109151653648e-05 3.354556904253187342e-14
1.113740894174004804e-05 3.354100258499852645e-14
1.113807684440087909e-05 3.353643736764228169e-14
1.113874479950363071e-05 3.353187338805764349e-14
1.113941280705289721e-05 3.352731064384375470e-14
1.114008086705327966e-05 3.352274913911116125e-14
1.114074897950937916e-05 3.351818887513328027e-14
1.114141714442579510e-05 3.351362984951133721e-14
1.114208536180712855e-05 3.350907205985112660e-14
1.114275363165798059e-05 3.350451550376306253e-14
1.114342195398295232e-05 3.349996018469078793e-14
1.114409032878664651e-05 3.349540610454245003e-14
1.114475875607366593e-05 3.349085326093053291e-14
1.114542723584861336e-05 3.348630165079799861e-14
1.114609576811609158e-05 3.348175127114297263e-14
1.114676435288070506e-05 3.347720212475229231e-14
1.114743299014705658e-05 3.347265421416485281e-14
1.114810167991975400e-05 3.346810753700728091e-14
1.114877042220339839e-05 3.346356209091069673e-14
1.114943921700259593e-05 3.345901787351080840e-14
1.115010806432195617e-05 3.345447488694171187e-14
1.115077696416608189e-05 3.344993313436320527e-14
1.115144591653957924e-05 3.344539261341302884e-14
1.115211492144705948e-05 3.344085332173339725e-14
1.115278397889312708e-05 3.343631525697099956e-14
1.115345308888239159e-05 3.343177842061422069e-14
1.115412225141945918e-05 3.342724281643702167e-14
1.115479146650894110e-05 3.342270844208814263e-14
1.115546073415544689e-05 3.341817529522081704e-14
1.115613005436358442e-05 3.341364337349270861e-14
1.115679942713796662e-05 3.340911267775337006e-14
1.115746885248319968e-05 3.340458321238419164e-14
1.115813833040389821e-05 3.340005497504490073e-14
1.115880786090467346e-05 3.339552796339964864e-14
1.115947744399013839e-05 3.339100217511700429e-14
1.116014707966490253e-05 3.338647761041454183e-14
1.116081676793358053e-05 3.338195427427446692e-14
1.116148650880078533e-05 3.337743216436738691e-14
1.116215630227112987e-05 3.337291127867707429e-14
1.116282614834922710e-05 3.336839161517353122e-14
1.116349604703969502e-05 3.336387317344483345e-14
1.116416599834714659e-05 3.335935595906314102e-14
1.116483600227619645e-05 3.335483996970561828e-14
1.116550605883146261e-05 3.335032520305382196e-14
1.116617616801755801e-05 3.334581165679367593e-14
1.116684632983910238e-05 3.334129932989478900e-14
1.116751654430071204e-05 3.333678822851709199e-14
1.116818681140700333e-05 3.333227835034856613e-14
1.116885713116259596e-05 3.332776969308153451e-14
1.116952750357210795e-05 3.332326225441266844e-14
1.117019792864015564e-05 3.331875603269979934e-14
1.117086840637136043e-05 3.331425103468415384e-14
1.117153893677034205e-05 3.330974725806447322e-14
1.117220951984172190e-05 3.330524470054378386e-14
1.117288015559011802e-05 3.330074335982944139e-14
1.117355084402015011e-05 3.329624323367407575e-14
1.117422158513644297e-05 3.329174432939384174e-14
1.117489237894361972e-05 3.328724664469814602e-14
1.117556322544629668e-05 3.328275017730068037e-14
1.117623412464910373e-05 3.327825492491942164e-14
1.117690507655665891e-05 3.327376088527655607e-14
1.117757608117358530e-05 3.326926806512013236e-14
1.117824713850450942e-05 3.326477646273865052e-14
1.117891824855405605e-05 3.326028607582900905e-14
1.117958941132684830e-05 3.325579690209307942e-14
1.118026062682751268e-05 3.325130893926373850e-14
1.118093189506067397e-05 3.324682219344575364e-14
1.118160321603095867e-05 3.324233666354127028e-14
1.118227458974299327e-05 3.323785234728516584e-14
1.118294601620140597e-05 3.323336924241658390e-14
1.118361749541082156e-05 3.322888734667882059e-14
1.118428902737587163e-05 3.322440666554003252e-14
1.118496061210117926e-05 3.321992719850933364e-14
1.118563224959137774e-05 3.321544894333209637e-14
1.118630393985109526e-05 3.321097189775783939e-14
1.118697568288495999e-05 3.320649605954028443e-14
1.118764747869760353e-05 3.320202143351761007e-14
1.118831932729365574e-05 3.319754801979944275e-14
1.118899122867774652e-05 3.319307581614153630e-14
1.118966318285451082e-05 3.318860482030380342e-14
1.119033518982857514e-05 3.318413503005029045e-14
1.119100724960457614e-05 3.317966644959577393e-14
1.119167936218714539e-05 3.317519907964401876e-14
1.119235152758091109e-05 3.317073291796112231e-14
1.119302374579051327e-05 3.316626796231728405e-14
1.119369601682058352e-05 3.316180421048680549e-14
1.119436834067575511e-05 3.315734166606764337e-14
1.119504071736066469e-05 3.315288033035133338e-14
1.119571314687994384e-05 3.314842020114994139e-14
1.119638562923823429e-05 3.314396127627952178e-14
1.119705816444016595e-05 3.313950355352446718e-14
1.119773075249037884e-05 3.313504703587221277e-14
1.119840339339351132e-05 3.313059172519566581e-14
1.119907608715419666e-05 3.312613761928125734e-14
1.119974883377707322e-05 3.312168471591947002e-14
1.120042163326678273e-05 3.311723301290484439e-14
1.120109448562796186e-05 3.311278251262084479e-14
1.120176739086524725e-05 3.310833321751567264e-14
1.120244034898328066e-05 3.310388512538588797e-14
1.120311335998670382e-05 3.309943823403211502e-14
1.120378642388015509e-05 3.309499254125897283e-14
1.120445954066827620e-05 3.309054804885232258e-14
1.120513271035570720e-05 3.308610475982946256e-14
1.120580593294708983e-05 3.308166267199706917e-14
1.120647920844706753e-05 3.307722178316581357e-14
1.120715253686028374e-05 3.307278209115034280e-14
1.120782591819137679e-05 3.306834359714518159e-14
1.120849935244499522e-05 3.306390630473066037e-14
1.120917283962577907e-05 3.305947021172348351e-14
1.120984637973837515e-05 3.305503531594432494e-14
1.121051997278742861e-05 3.305060161521780290e-14
1.121119361877758286e-05 3.304616911015332190e-14
1.121186731771348475e-05 3.304173780488821759e-14
1.121254106959977769e-05 3.303730769723275723e-14
1.121321487444111360e-05 3.303287878500075482e-14
1.121388873224213252e-05 3.302845106602683135e-14
1.121456264300748636e-05 3.302402454034152522e-14
1.121523660674182194e-05 3.301959921263318191e-14
1.121591062344978778e-05 3.301517508073846717e-14
1.121658469313602900e-05 3.301075214249793421e-14
1.121725881580520090e-05 3.300633039575602376e-14
1.121793299146194691e-05 3.300190983997045390e-14
1.121860722011092233e-05 3.299749048037466041e-14
1.121928150175677228e-05 3.299307231481514137e-14
1.121995583640415206e-05 3.298865534114226975e-14
1.122063022405771188e-05 3.298423955721030602e-14
1.122130466472209856e-05 3.297982496191016222e-14
1.122197915840197248e-05 3.297541156101448897e-14
1.122265370510198046e-05 3.297099935237957885e-14
1.122332830482677610e-05 3.296658833386556775e-14
1.122400295758101299e-05 3.296217850333644754e-14
1.122467766336934813e-05 3.295776985912235746e-14
1.122535242219643003e-05 3.295336240752932537e-14
1.122602723406691737e-05 3.294895614642338154e-14
1.122670209898546715e-05 3.294455107367436802e-14
1.122737701695672956e-05 3.294014718715597020e-14
1.122805198798536499e-05 3.293574448474567893e-14
1.122872701207602703e-05 3.293134297307268998e-14
1.122940208923337437e-05 3.292694265012200648e-14
1.123007721946206230e-05 3.292254351378049093e-14
1.123075240276675120e-05 3.291814556193142759e-14
1.123142763915209635e-05 3.291374879246186198e-14
1.123210292862275983e-05 3.290935321140556397e-14
1.123277827118339693e-05 3.290495881730883332e-14
1.123345366683867141e-05 3.290056560806074766e-14
1.123412911559323857e-05 3.289617358155412066e-14
1.123480461745176387e-05 3.289178273568556518e-14
1.123548017241890259e-05 3.288739307589954674e-14
1.123615578049931850e-05 3.288300460130483553e-14
1.123683144169767367e-05 3.287861730980000708e-14
1.123750715601863017e-05 3.287423119928742343e-14
1.123818292346685176e-05 3.286984626767317639e-14
1.123885874404699713e-05 3.286546251981849822e-14
1.123953461776373342e-05 3.286107995538869732e-14
1.124021054462172440e-05 3.285669857229187234e-14
1.124088652462563045e-05 3.285231836843981381e-14
1.124156255778012210e-05 3.284793934174805460e-14
1.124223864408985973e-05 3.284356149650059537e-14
1.124291478355951218e-05 3.283918483291347040e-14
1.124359097619374153e-05 3.283480934890421313e-14
1.124426722199722000e-05 3.283043504239402361e-14
1.124494352097460798e-05 3.282606191130780006e-14
1.124561987313057600e-05 3.282168995935825640e-14
1.124629627846979460e-05 3.281731918731997199e-14
1.124697273699692585e-05 3.281294959313446793e-14
1.124764924871664199e-05 3.280858117473225915e-14
1.124832581363361356e-05 3.280421393004752720e-14
1.124900243175250770e-05 3.279984786222755573e-14
1.124967910307799326e-05 3.279548297257255789e-14
